Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Parent_Education_Level
Student_206,Maria,Johnson,Female,19,Electrical Engineering,87.51,63.67,42.59,67.28,75.91,1.77,64.61,Grade B,25.9,High School
Student_207,Sara,Jones,Female,19,Computer Science,81.56,49.57,68.16,77,58.83,6.68,52.67,Grade D,24.6,PhD
Student_208,Liam,Davis,Female,18,Electrical Engineering,65.82,50.57,85.19,59.82,53.07,2.79,52.54,Grade B,14.9,None
Student_209,Emma,Jones,Male,20,Computer Science,58.05,95.13,87.4,97.63,68.39,2.61,83.43,Grade C,28.3,None
Student_210,Liam,Smith,Male,21,Computer Science,70.47,46.64,69.94,94.86,75.31,3.25,59.31,Grade C,27.5,None
Student_211,Omar,Brown,Male,22,Civil Engineering,69.13,42.34,95.93,89.47,89.13,4.99,67.44,Grade D,27.3,Bachelor's
Student_212,John,Smith,Male,18,Civil Engineering,80.66,67.87,53.78,62.27,55.77,2.98,69,Grade B,23.6,PhD
Student_213,Liam,Davis,Male,24,Mechanical Engineering,90.69,89.05,59.19,76.19,53.2,8.84,66.36,Grade A,12.8,Bachelor's
Student_214,John,Brown,Male,24,Mechanical Engineering,51.31,83.57,84.81,70.3,57.94,0.55,54.62,Grade E,12.6,High School
Student_215,Ali,Williams,Male,22,Computer Science,72.53,69.33,84.01,59.83,88.6,7.97,51.57,Grade B,13.1,Master's
Student_216,Emma,Brown,Female,18,Civil Engineering,77.31,47.22,63.29,99.68,57.07,2.54,97.15,Grade B,11,Master's
Student_217,Liam,Jones,Male,20,Civil Engineering,82.57,94.6,70.88,68.26,51.55,1.98,95.86,Grade D,21.3,PhD
Student_218,Ahmed,Brown,Male,18,Civil Engineering,75.83,90.79,68.04,77.62,84.26,8.75,90.49,Grade A,25.9,Bachelor's
Student_219,Sara,Smith,Male,18,Electrical Engineering,52.73,89.07,86.16,93.85,87.71,0.46,92.81,Grade C,6.5,Master's
Student_220,Emma,Smith,Female,24,Electrical Engineering,54.57,80.51,47.99,58.94,79.19,3.49,59.01,Grade C,5.5,Master's
Student_221,John,Smith,Male,21,Computer Science,57.99,73.64,87.51,95,87.87,3.42,84.21,Grade D,25.8,High School
Student_222,Liam,Davis,Female,23,Mechanical Engineering,57.78,74.13,41.4,54.77,76.39,6.61,50.98,Grade D,25,None
Student_223,Liam,Williams,Male,21,Civil Engineering,98.18,55.45,43.61,82.65,65.72,3.53,62.57,Grade A,18.6,Bachelor's
Student_224,Ali,Brown,Male,22,Civil Engineering,97.34,66.42,80.67,69.3,61.28,1.43,63.27,Grade B,14,PhD
Student_225,Ali,Williams,Male,21,Civil Engineering,66.81,56.85,62.32,76.54,98.48,5.52,54.95,Grade C,27.5,PhD
Student_226,John,Smith,Female,21,Mechanical Engineering,76.69,59.31,84.06,52.64,72.28,8.6,69.2,Grade D,7,PhD
Student_227,Emma,Jones,Male,18,Computer Science,90.78,91.12,41.3,64.65,56.84,4.84,96.99,Grade A,28.3,PhD
Student_228,Liam,Johnson,Female,21,Mechanical Engineering,81.37,62.86,81.21,73.05,86.4,6.46,93.01,Grade A,16.7,None
Student_229,Ahmed,Johnson,Male,22,Civil Engineering,50.01,84.88,51.54,63.33,62.79,0.54,97.3,Grade D,8.7,High School
Student_230,John,Brown,Female,23,Computer Science,88.16,50.51,65.35,52.45,58.43,8.95,56.03,Grade A,24.3,High School
Student_231,Maria,Jones,Male,23,Mechanical Engineering,87.34,65.47,77.48,54.33,69.08,3.27,51.4,Grade A,17.9,Bachelor's
Student_232,Maria,Brown,Male,20,Civil Engineering,75.49,46.89,92.36,90.09,76.49,6.32,55.49,Grade E,21.8,High School
Student_233,John,Brown,Female,24,Mechanical Engineering,95.15,48.32,67.37,95.57,54.87,9.16,95.71,Grade A,22.4,High School
Student_234,Sara,Johnson,Male,21,Civil Engineering,80.4,52.8,64.87,82.61,94.59,7.04,61.38,Grade D,7.6,High School
Student_235,John,Smith,Female,24,Computer Science,99.83,68.47,70.06,97.71,96.04,9.21,51.03,Grade A,20.1,High School
Student_236,Omar,Jones,Female,23,Mechanical Engineering,64.94,91.8,82.03,64.98,86.65,8.12,54.23,Grade B,8.7,Master's
Student_237,John,Brown,Female,24,Computer Science,66.23,50.45,41.87,92.76,73.33,6.1,85.49,Grade A,26.9,High School
Student_238,Maria,Johnson,Female,21,Civil Engineering,59.14,41.15,93.45,75.3,62.74,6.59,59.12,Grade D,9.3,Master's
Student_239,Liam,Williams,Female,22,Computer Science,94.79,79.12,86.19,97.83,87.21,1.47,61.46,Grade A,16,None
Student_240,Omar,Brown,Female,21,Computer Science,87.22,43.21,54.96,56.81,96.59,4.7,68.86,Grade A,7.2,High School
Student_241,Ali,Smith,Female,22,Computer Science,99.09,76.58,50.76,72.05,73.29,4.32,73.47,Grade A,5.1,Master's
Student_242,Ali,Smith,Female,22,Civil Engineering,86.55,68.22,94.85,97.65,65.76,6.62,97.23,Grade B,16.1,High School
Student_243,Liam,Williams,Male,20,Electrical Engineering,92.53,65.8,59.47,72.93,67.84,1.49,71.71,Grade A,22.2,PhD
Student_244,Omar,Brown,Female,18,Mechanical Engineering,75.25,45.44,67.38,90.24,97.59,3.97,76.81,Grade E,18.8,Master's
Student_245,Sara,Johnson,Male,22,Computer Science,84.93,95.8,84.19,86.13,62.93,3.22,72.54,Grade A,16.9,None
Student_246,Ali,Johnson,Female,23,Mechanical Engineering,83.33,51.04,56.17,70.85,97.57,9.31,96.76,Grade A,21.8,PhD
Student_247,Ali,Williams,Female,24,Civil Engineering,92.43,41.05,57.78,50.49,52.94,1.79,60.81,Grade A,29.3,High School
Student_248,Sara,Williams,Female,24,Computer Science,63.54,78.91,89.21,93.3,59.38,6.58,69.3,Grade B,11.4,High School
Student_249,Omar,Williams,Male,21,Mechanical Engineering,52.17,75.02,94.09,82.66,99,4.84,88.51,Grade C,28.1,None
Student_250,Emma,Jones,Male,24,Civil Engineering,69,76.21,93.58,94.75,72.22,0.29,78.87,Grade E,14.1,Master's
Student_251,Omar,Williams,Male,22,Computer Science,71.84,73.24,83.73,98.24,62.53,7.88,59.7,Grade D,11.9,High School
Student_252,Ali,Davis,Male,18,Computer Science,82.07,98.57,95.11,77.84,91.22,7.17,78.79,Grade B,11.3,Bachelor's
Student_253,Maria,Davis,Female,21,Civil Engineering,88.71,86.34,61.58,85.48,77.13,7.29,88.06,Grade B,13.5,None
Student_254,Maria,Brown,Female,20,Computer Science,70.15,97.39,96.22,65.16,98.97,9.1,93.65,Grade B,19,None
Student_255,Ali,Smith,Male,20,Mechanical Engineering,86.13,92.04,67.57,54.67,71.17,3.38,61.02,Grade A,16,Master's
Student_256,Liam,Johnson,Male,19,Computer Science,60.76,42.94,89.76,93.87,86.85,4.9,81.44,Grade D,18.2,High School
Student_257,Emma,Johnson,Male,21,Mechanical Engineering,77.58,90.26,46.29,95.65,82.96,7.86,92.51,Grade A,14.8,High School
Student_258,Maria,Smith,Female,22,Computer Science,80.09,69.38,75.17,68.94,88.92,8.12,62.81,Grade E,27.8,Bachelor's
Student_259,Ahmed,Johnson,Female,22,Computer Science,99.93,88.88,48.56,68.63,53.67,3.98,80.05,Grade A,23.7,None
Student_260,Ahmed,Jones,Male,20,Computer Science,60.06,58.78,57.86,70.34,79.02,5.41,74.02,Grade C,21.8,Bachelor's
Student_261,Liam,Brown,Female,24,Computer Science,76.16,63.86,77.41,68.79,96.61,5.4,89.53,Grade A,6.4,None
Student_262,John,Brown,Female,18,Electrical Engineering,67.31,82.01,83.57,83.31,55.4,2.2,84.86,Grade D,18.2,Master's
Student_263,Omar,Smith,Female,21,Computer Science,76.29,94.92,42.35,67.92,54.72,1.18,88.48,Grade C,8,PhD
Student_264,Ali,Williams,Male,18,Computer Science,61.61,45.27,71.86,51.02,85.83,5.44,64.4,Grade D,21.5,High School
Student_265,Ali,Davis,Female,23,Electrical Engineering,52.38,91.69,73.92,71.95,65.76,1.2,85.22,Grade E,12.5,Bachelor's
Student_266,John,Smith,Male,23,Computer Science,78.63,87.58,44.73,61.21,82.93,3.46,80.29,Grade B,23.5,High School
Student_267,John,Johnson,Female,21,Mechanical Engineering,66.79,58.93,70.04,51.44,77.27,1.86,72.83,Grade C,24.5,None
Student_268,Liam,Davis,Female,24,Computer Science,59.1,61.31,82.83,73.54,99.3,7.07,68.92,Grade C,12.5,High School
Student_269,John,Johnson,Female,23,Electrical Engineering,52.46,40.94,85.62,72.64,83.9,5.78,50.48,Grade D,17.9,Bachelor's
Student_270,Maria,Jones,Male,20,Computer Science,97.52,68.62,74.59,63.89,63.08,4.1,58.48,Grade B,10.4,PhD
Student_271,Emma,Jones,Male,22,Computer Science,90.74,51.64,53.08,99.54,94.11,0.21,92.42,Grade A,24,Master's
Student_272,Liam,Davis,Female,23,Computer Science,71.16,90.81,90,77.36,79.27,3.04,93,Grade E,15.3,High School
Student_273,Ali,Jones,Female,20,Computer Science,95.17,74.26,45.67,82.34,89.46,2.79,92.31,Grade A,21.5,Bachelor's
Student_274,Ali,Davis,Male,22,Civil Engineering,86.66,92.08,82.3,64.14,58.06,2.58,95.39,Grade B,10.8,Master's
Student_275,Liam,Davis,Female,18,Computer Science,78.33,71.4,41.52,70.14,89.09,5.06,87.99,Grade A,27.6,High School
Student_276,Maria,Johnson,Male,21,Civil Engineering,63.58,94.75,40.57,82.25,85.03,3.91,50.09,Grade B,19.5,Master's
Student_277,Emma,Davis,Male,21,Electrical Engineering,57.28,90.69,57.47,50.23,54.42,6.39,72.97,Grade D,27.6,None
Student_278,Liam,Johnson,Male,19,Electrical Engineering,80.31,83.88,48.6,92.67,81.07,5.14,50.53,Grade C,8.3,High School
Student_279,Maria,Davis,Male,19,Mechanical Engineering,74.46,84.04,77.82,53.8,93.71,1.83,64.03,Grade A,16.6,None
Student_280,Emma,Jones,Male,20,Mechanical Engineering,54.8,46.32,79.83,95.03,84.87,8.1,71.79,Grade C,12.4,PhD
Student_281,John,Davis,Male,20,Computer Science,69.78,56.25,96.52,97.47,75.56,4.72,94.64,Grade E,27.2,High School
Student_282,Liam,Williams,Male,18,Computer Science,75.74,44.01,97.12,99.51,65.59,1.53,82.72,Grade D,13.5,None
Student_283,Ali,Davis,Male,24,Civil Engineering,53.81,49.5,40.34,57.09,71.14,7.97,74.53,Grade E,25.7,PhD
Student_284,Ahmed,Jones,Female,24,Electrical Engineering,82.42,98.21,69.95,94.86,90.81,3.06,80.75,Grade D,17.4,PhD
Student_285,Sara,Williams,Male,24,Mechanical Engineering,64.5,75.84,76.2,65.83,99.49,4.61,63.11,Grade A,22.1,Bachelor's
Student_286,Liam,Brown,Female,24,Civil Engineering,92.27,54.24,97.63,66.34,87.44,6.36,74,Grade A,23,Bachelor's
Student_287,Emma,Smith,Female,19,Mechanical Engineering,74.66,69.83,93.11,95.88,51.7,8.79,51.23,Grade C,15.4,PhD
Student_288,Sara,Smith,Male,18,Computer Science,74.92,53.15,46.53,50.66,60.27,5.56,92.61,Grade A,7,None
Student_289,Liam,Williams,Male,24,Computer Science,57.03,96.87,56.52,82.38,75.08,6.5,81.26,Grade E,12.6,None
Student_290,Ali,Brown,Male,20,Computer Science,51.52,44.94,80.32,94,73.63,4.82,54.02,Grade D,24.2,Bachelor's
Student_291,Maria,Davis,Female,21,Civil Engineering,51.04,80.24,68.41,56.05,94.94,6.99,52.17,Grade E,20.2,None
Student_292,Ali,Smith,Female,20,Computer Science,69.78,78.82,52.09,76.11,87.43,3.08,89.95,Grade C,25.7,Master's
Student_293,Ali,Williams,Male,21,Mechanical Engineering,93.57,85.51,80.67,81.81,61.33,5.81,91.58,Grade A,11.1,None
Student_294,Emma,Brown,Female,24,Civil Engineering,75.57,45.22,50.14,72.42,76.55,4.39,83.83,Grade B,19.2,Bachelor's
Student_295,Ahmed,Williams,Female,22,Electrical Engineering,78.26,69.37,82.29,50.86,65.93,8.97,87.55,Grade E,28.1,None
Student_296,Liam,Johnson,Male,20,Electrical Engineering,50.3,40.6,84.49,53.02,74.69,6.92,68.95,Grade D,5.9,PhD
Student_297,Maria,Davis,Male,22,Computer Science,60.78,98.12,93.21,55.95,77.85,3.61,79.51,Grade D,29.1,Bachelor's
Student_298,John,Smith,Male,18,Mechanical Engineering,82.17,86,79.43,88.96,78.47,3.79,76.63,Grade B,27.1,None
Student_299,Karen,Gordon,Female,18,Mechanical Engineering,61.47,43.53,65.14,93.57,63.54,3.49,84.08,Grade D,29.3,PhD
Student_300,Jacqueline,Caldwell,Female,18,Civil Engineering,81.38,96.53,93.45,75.57,54.8,1.31,51.62,Grade B,7.7,PhD
Student_301,Destiny,Lowe,Female,22,Computer Science,79.37,68.63,40.44,57.11,58.32,4.99,60.56,Grade C,13.8,Bachelor's
Student_302,Thomas,Hale,Male,24,Computer Science,65.54,76.28,47.5,93.11,79.05,5.19,57.37,Grade A,28.9,Bachelor's
Student_303,Joseph,Wagner,Male,19,Computer Science,99.96,80.12,97.37,74.86,61.62,7.38,50.91,Grade B,12.8,Bachelor's
Student_304,Tami,Forbes,Female,24,Electrical Engineering,87.44,73.25,85.85,51.14,96.72,6.27,61.56,Grade A,23.4,PhD
Student_305,Melissa,Krause,Female,19,Computer Science,71.16,93.46,42.14,98.25,63.66,0.74,62.06,Grade D,20.4,Bachelor's
Student_306,Bridget,Bowen,Female,18,Civil Engineering,67.08,67.98,42.66,97.71,89.97,8.85,87.47,Grade C,20.3,Bachelor's
Student_307,Kimberly,Gonzalez,Female,24,Computer Science,69.75,43.65,62.86,84.01,82.12,3.09,84.87,Grade E,23,PhD
Student_308,Melissa,Krause,Female,20,Computer Science,96.52,82.32,45.75,59.6,64.35,2.82,76.03,Grade A,12.2,None
Student_309,Laura,Walker,Female,18,Computer Science,81.32,89.18,74.08,62.33,57.14,9.37,56.61,Grade E,25.8,PhD
Student_310,Brandon,Bridges,Male,18,Civil Engineering,54.2,79.65,56.81,88.97,83.77,2.05,86.98,Grade E,28.6,High School
Student_311,Bryan,Miller,Male,21,Electrical Engineering,63.44,50.81,79.49,50.36,61.76,1.82,58.86,Grade D,14.8,Bachelor's
Student_312,Margaret,Williams,Female,24,Computer Science,64.85,54.02,99.55,61.4,79.02,8.88,96.95,Grade E,14.1,High School
Student_313,Christopher,Ortega,Male,24,Mechanical Engineering,78.86,97.76,63.2,84.17,86.28,3.93,84.91,Grade E,26.6,None
Student_314,Christopher,Luna,Male,22,Civil Engineering,74.57,57.82,88.28,92.11,86.76,5.86,91.11,Grade E,9.7,PhD
Student_315,Brittany,Cox,Female,18,Computer Science,85.88,95.78,74.7,63.35,59.16,2.1,60.8,Grade A,17.2,PhD
Student_316,Larry,House,Male,19,Civil Engineering,65.83,84.44,42.24,69.65,66.92,0.64,96.55,Grade C,8.4,Bachelor's
Student_317,Jason,Gray,Male,19,Mechanical Engineering,89.1,57.08,90.58,64.9,87.24,8.86,84.85,Grade B,19.7,Master's
Student_318,Janet,Carpenter,Female,23,Computer Science,89.13,51.97,50.25,55.06,63.53,9.76,89.73,Grade B,17.3,Master's
Student_319,John,Stevens,Male,23,Computer Science,83.19,98.26,46.12,73.9,56.11,4.74,82.24,Grade D,20.1,None
Student_320,Jesse,Roberts,Male,19,Electrical Engineering,83.35,60.79,43.3,53.67,53.76,1.8,59.89,Grade B,15.6,PhD
Student_321,Jessica,Werner,Female,22,Computer Science,92.58,43.23,55.17,58.38,61.89,2.56,53.25,Grade A,9.6,Master's
Student_322,Kristen,Allen,Female,24,Civil Engineering,52.78,98.93,47.59,54.43,72.28,9.52,61.01,Grade C,12.2,Bachelor's
Student_323,Cody,Miller,Male,23,Computer Science,57.44,94.72,79.52,60.12,89.49,7.3,67.17,Grade E,10.3,None
Student_324,Travis,Hayes,Male,22,Computer Science,78.84,61.79,53.57,55.13,62.37,1.34,51.44,Grade A,15.8,None
Student_325,Joseph,Murray,Male,18,Civil Engineering,53.81,85.14,65.11,99.41,54.52,8.43,88.58,Grade E,17.9,PhD
Student_326,Sandra,Davies,Female,21,Computer Science,80.3,67.93,66.72,69.3,60.56,1.96,50.36,Grade A,8.2,High School
Student_327,William,Lopez,Male,18,Civil Engineering,74.06,91.9,80.13,66.98,68.34,4.8,57.32,Grade A,9.1,High School
Student_328,Justin,Gay,Male,20,Mechanical Engineering,87.07,86.71,76.99,66.59,88.07,6.03,93.63,Grade A,20.4,None
Student_329,Rebecca,Butler,Female,20,Computer Science,66.42,63.61,96.24,94.75,87.2,9.32,73.46,Grade C,19.1,PhD
Student_330,Mackenzie,Salazar,Female,21,Civil Engineering,95.81,42.82,68.35,88.75,55.93,5.15,94.37,Grade A,12.4,High School
Student_331,William,Thompson,Male,21,Computer Science,97.78,86.92,52.8,62.65,64.03,1.58,94.51,Grade A,10.5,High School
Student_332,Tina,Zimmerman,Female,19,Civil Engineering,96.35,52.41,85.32,69.16,75.27,4.44,56.42,Grade A,24.9,Bachelor's
Student_333,Monica,Cohen,Female,22,Computer Science,63.12,57.17,48.45,71.01,93.47,2,73.76,Grade C,14.1,None
Student_334,Sara,Ramirez,Female,18,Civil Engineering,61.62,69.59,69.47,65.24,98.41,8.36,99.68,Grade E,15.1,None
Student_335,Michael,Lee,Male,21,Computer Science,64.88,66.98,65.28,54.68,81.87,2.55,57.45,Grade E,21.6,Master's
Student_336,James,Stephens,Male,24,Computer Science,65.71,72.69,95.06,64.91,84.67,4.08,67.21,Grade A,14.4,PhD
Student_337,Sara,Harris,Female,23,Civil Engineering,81.03,50.51,50.07,56.73,81.27,7.58,94.54,Grade A,24.9,None
Student_338,Melissa,Krause,Female,19,Civil Engineering,86.78,64,88.7,64.44,63.35,0.67,87.94,Grade A,19,Bachelor's
Student_339,Monica,Tucker,Female,23,Civil Engineering,90.72,70.35,71.1,94.17,53.76,5.51,83.66,Grade A,9.5,None
Student_340,Gary,Barnes,Male,22,Computer Science,51.61,78.68,67.18,71.42,71.01,4.28,76.45,Grade C,16.8,PhD
Student_341,Christine,Davis,Female,23,Computer Science,89.47,82.45,76.12,99.29,89.44,7.93,98.54,Grade A,23.2,None
Student_342,John,Mccormick,Male,23,Mechanical Engineering,78.91,90.31,75.04,78.38,99.62,9.74,89.47,Grade E,14.4,High School
Student_343,Danielle,Hayden,Female,20,Computer Science,52.63,99.36,67.96,78.46,54.39,0.24,74.37,Grade D,18.4,None
Student_344,Melinda,Gutierrez,Female,20,Computer Science,62.77,68.35,72.57,68.64,74.66,1.18,58.16,Grade A,15.5,Master's
Student_345,Diane,Smith,Female,20,Civil Engineering,81.92,98.18,88.51,97.57,76.07,3.11,52.22,Grade C,8.7,PhD
Student_346,Joseph,Wagner,Male,20,Civil Engineering,92.96,72.84,76.76,92.19,90.23,5.09,61.57,Grade A,24.5,PhD
Student_347,Frank,Foster,Male,19,Mechanical Engineering,95.85,67.58,78.82,91.49,63.32,2.16,67.01,Grade B,27.5,None
Student_348,Lori,Bishop,Female,24,Civil Engineering,77.27,79.45,77.1,72.86,65.69,3.58,61.24,Grade E,24.7,PhD
Student_349,Patricia,Mendoza,Female,20,Mechanical Engineering,91.65,53.79,62.82,54.86,99.2,0.39,54.18,Grade A,25.5,PhD
Student_350,Joshua,Cohen,Male,24,Computer Science,76.88,46.3,81.48,88.27,94.97,8.78,76.18,Grade A,6.4,High School
Student_351,Jackie,Davis,Female,19,Computer Science,75.84,41.63,79.57,69.04,69.76,9.44,56.32,Grade E,24.5,Master's
Student_352,James,Cooper,Male,20,Civil Engineering,95.25,57.54,40.83,59.52,93.81,6.19,87.14,Grade B,12.6,None
Student_353,Bethany,Andrade,Female,22,Electrical Engineering,95.45,73.12,84.57,96.29,65.71,1.21,83.6,Grade B,18,None
Student_354,Erik,Stevens,Male,21,Mechanical Engineering,60.91,57.56,69.94,58.57,86.34,2.69,94.13,Grade C,19.3,Bachelor's
Student_355,Carl,Hernandez,Male,22,Computer Science,76.22,99.04,86.78,92.43,61.07,3.25,54.3,Grade A,17.1,None
Student_356,Michael,Jones,Male,18,Computer Science,92.12,57.5,67.05,70.91,59.92,9.61,99.45,Grade A,21.3,High School
Student_357,Cesar,Smith,Male,18,Computer Science,89.73,46.2,57.57,92.42,80.8,0.07,52.67,Grade A,8.4,Master's
Student_358,Katherine,Pennington,Female,19,Computer Science,59.15,55.64,45.53,98.48,99.45,3.8,65.7,Grade D,20.4,Bachelor's
Student_359,Justin,Gay,Male,24,Mechanical Engineering,80.6,73.57,72.5,65.18,67.81,2.38,79.81,Grade D,16.2,High School
Student_360,Erika,Mason,Female,21,Computer Science,73.67,51.74,54.54,90.71,94.01,3.23,97.02,Grade C,16.2,None
Student_361,Antonio,Koch,Male,19,Computer Science,84.1,62.07,80.32,50.52,62.76,0.33,89.36,Grade A,9.4,Bachelor's
Student_362,Tyler,Garcia,Male,22,Mechanical Engineering,71.36,90.37,77.88,85.29,57.14,5.51,94.42,Grade B,27.5,Bachelor's
Student_363,Jessica,Shaw,Female,20,Mechanical Engineering,94.97,86.8,86.74,70.28,88.77,6.96,88.49,Grade B,9.2,High School
Student_364,Jessica,Werner,Female,21,Electrical Engineering,75.96,43.8,85.66,66.51,61.89,4.05,64.34,Grade D,23.4,Master's
Student_365,Nancy,Roach,Female,20,Civil Engineering,75.29,61.89,62.52,93.61,53.42,7.31,79.19,Grade C,8.7,High School
Student_366,Kylie,Kirby,Female,21,Civil Engineering,58.86,71.57,92.25,63.63,58.88,8.39,58.15,Grade D,18.4,Bachelor's
Student_367,Mary,Pruitt,Female,23,Computer Science,76.42,61.31,92.73,95.63,56.68,3.39,57.95,Grade A,6.4,Bachelor's
Student_368,Richard,Carter,Male,19,Civil Engineering,90.18,75.77,60.62,86.85,94.83,4.32,59.71,Grade B,14.1,Bachelor's
Student_369,Rebecca,Erickson,Female,19,Civil Engineering,60.77,98.69,45.5,57.71,53.39,9.48,55.16,Grade C,16.8,High School
Student_370,Jessica,Garcia,Female,22,Computer Science,62.03,86.48,62.02,51.32,62.25,0.03,90.92,Grade B,21.6,Bachelor's
Student_371,Robert,Holland,Male,21,Computer Science,87.98,64.26,73.85,85.42,97.64,9.38,57.57,Grade A,27.2,PhD
Student_372,Mary,Pruitt,Female,21,Computer Science,78.22,69.67,79.41,86.68,54.27,0.14,85.28,Grade C,21.7,Master's
Student_373,William,Cannon,Male,19,Computer Science,94.73,99.13,80.05,58.63,94.6,3.23,63.81,Grade A,8.7,High School
Student_374,Teresa,Clark,Female,19,Electrical Engineering,77.46,40.73,49.51,97.33,83.87,4.08,86.53,Grade B,28.4,None
Student_375,Stephen,Lopez,Male,20,Computer Science,69.22,71.23,74.78,83.75,85.13,7.74,65.97,Grade A,12.6,High School
Student_376,Curtis,Young,Male,20,Computer Science,82.41,99.04,72.51,54.77,89,9.31,63.9,Grade B,13.4,PhD
Student_377,Tammie,Harper,Female,20,Civil Engineering,65.72,41.33,65.38,73.83,84.35,1.29,87.64,Grade D,18.6,High School
Student_378,Dalton,Jones,Male,21,Civil Engineering,71.77,95.09,71.47,64.04,75.54,9.56,97.15,Grade E,6.9,None
Student_379,Michael,Vargas,Male,23,Mechanical Engineering,74.92,96.72,42.42,58.85,58.09,1.53,83.74,Grade D,21.7,None
Student_380,Julie,Johnson,Female,19,Civil Engineering,74.72,83.77,73.81,77.19,53.83,5.7,65.26,Grade D,10.5,Bachelor's
Student_381,Savannah,Lewis,Female,20,Mechanical Engineering,79.42,73.49,47.3,97.89,59.74,2.63,65.73,Grade B,23.1,High School
Student_382,Robert,James,Male,23,Mechanical Engineering,68.14,75.44,58.91,81.41,71.03,4.64,92.24,Grade B,23,None
Student_383,Heather,Roberts,Female,24,Civil Engineering,93.91,82.42,49.44,99.44,76.6,8.69,64.71,Grade B,27.3,PhD
Student_384,Laura,Walker,Female,24,Civil Engineering,97.77,65.13,58.53,57.84,87.42,0.03,54.07,Grade B,8.8,Bachelor's
Student_385,Erin,Chavez,Female,24,Mechanical Engineering,79.18,80.15,82.18,85.9,58.71,2.14,67.88,Grade D,28.9,Master's
Student_386,Krystal,Gamble,Female,23,Electrical Engineering,98.46,55.94,45.46,64.72,61.98,0.97,55.03,Grade B,5.4,Master's
Student_387,Bradley,Martinez,Male,20,Computer Science,85.29,90.16,74.64,58.87,65.69,9.46,83.61,Grade A,7.3,None
Student_388,Linda,Gonzalez,Female,19,Computer Science,57.17,41.9,67.55,93.65,71.3,6.43,93.11,Grade E,23.4,Bachelor's
Student_389,Emily,Hall,Female,21,Computer Science,52.28,82.12,99.62,55.18,50.23,0.58,83.34,Grade D,24.4,Master's
Student_390,Aaron,Murray,Male,20,Computer Science,85,65.79,89.79,71.94,84.95,8.32,60.19,Grade E,12.5,PhD
Student_391,Olivia,Stephenson,Female,24,Computer Science,91.41,67.92,99.67,70.37,74.31,4.72,96.24,Grade B,14.9,Master's
